tourney_name,round,winner_name,loser_name,score,surface,year
US Open,R128,Thomas Enqvist,Mariano Puerta,3-6 6-3 6-2 6-2,Hard,2000
US Open,R128,Pete Sampras,Martin Damm Sr,7-6(3) 7-5 6-4,Hard,2000
US Open,R128,Justin Gimelstob,Christophe Rochus,3-6 6-3 6-4 7-6(4),Hard,2000
US Open,R128,Agustin Calleri,Davide Sanguinetti,7-5 6-4 6-2,Hard,2000
US Open,R128,Petr Kralert,David Sanchez,7-6(4) 7-6(3) 6-2,Hard,2000
US Open,R128,Tommy Haas,Jamie Delgado,6-3 6-1 6-1,Hard,2000
US Open,R128,Rainer Schuettler,Sebastien Lareau,7-6(4) 6-2 6-4,Hard,2000
US Open,R128,Hyung Taik Lee,Jeff Tarango,6-3 3-6 6-3 7-6(6),Hard,2000
US Open,R128,Franco Squillari,Juan Antonio Marin,6-3 6-3 7-6(5),Hard,2000
US Open,R128,Tim Henman,Fernando Vicente,6-3 6-3 6-4,Hard,2000
US Open,R128,Fernando Gonzalez,Cecil Mamiit,6-3 6-4 6-1,Hard,2000
US Open,R128,Richard Krajicek,Olivier Rochus,6-7(1) 6-1 6-1 6-4,Hard,2000
US Open,R128,Andre Sa,Michel Kratochvil,3-6 6-4 6-1 7-6(4),Hard,2000
US Open,R128,Dominik Hrbaty,Goran Ivanisevic,3-6 6-0 6-1 6-0,Hard,2000
US Open,R128,Karim Alami,Younes El Aynaoui,6-3 6-4 3-6 2-6 6-3,Hard,2000
US Open,R128,Alexander Popp,Jiri Vanek,6-3 6-4 7-6(2),Hard,2000
US Open,R128,Yevgeny Kafelnikov,Orlin Stanoytchev,6-7(5) 1-6 6-3 6-2 6-3,Hard,2000
US Open,R128,Marat Safin,Thierry Guardiola,7-5 6-7(5) 6-4 6-4,Hard,2000
US Open,R128,Gianluca Pozzi,Christian Ruud,6-2 6-3 6-2,Hard,2000
US Open,R128,Stefan Koubek,Juan Ignacio Chela,4-6 6-3 7-6(4) 7-6(5),Hard,2000
US Open,R128,Sebastien Grosjean,Kevin Kim,6-3 6-2 6-4,Hard,2000
US Open,R128,Daniel Nestor,Fabrice Santoro,7-6(4) 6-4 6-4,Hard,2000
US Open,R128,Roger Federer,Peter Wessels,4-6 4-6 6-3 7-5 3-4 RET,Hard,2000
US Open,R128,Hernan Gumy,Michael Russell,4-6 7-6(6) 7-6(1) 6-4,Hard,2000
US Open,R128,Juan Carlos Ferrero,Fernando Meligeni,6-3 6-4 3-6 7-5,Hard,2000
US Open,R128,Nicolas Kiefer,Andrea Gaudenzi,7-5 6-4 0-6 6-4,Hard,2000
US Open,R128,Jonas Bjorkman,Bohdan Ulihrach,2-6 7-6(4) 7-6(4) 6-1,Hard,2000
US Open,R128,Sjeng Schalken,Lars Burgsmuller,6-1 7-6(5) 6-2,Hard,2000
US Open,R128,Adrian Voinea,Markus Hipfl,7-5 7-5 6-1,Hard,2000
US Open,R128,Max Mirnyi,Karol Kucera,7-6(3) 6-3 7-6(3),Hard,2000
US Open,R128,Albert Costa,Andy Roddick,6-3 6-7(5) 6-1 6-4,Hard,2000
US Open,R128,Cyril Saulnier,Attila Savolt,6-3 7-5 6-3,Hard,2000
US Open,R128,Magnus Norman,Paul Goldstein,7-5 6-4 6-4,Hard,2000
US Open,R128,Alex Corretja,Paradorn Srichaphan,7-6(2) 6-0 6-0,Hard,2000
US Open,R128,Marc Rosset,Christian Vinck,6-4 6-1 6-4,Hard,2000
US Open,R128,Slava Dosedel,Francisco Clavet,7-6(3) 6-4 6-1,Hard,2000
US Open,R128,Carlos Moya,Mikael Tillstrom,6-4 6-2 7-5,Hard,2000
US Open,R128,Todd Martin,Vincent Spadea,6-4 6-1 1-6 6-2,Hard,2000
US Open,R128,Michael Chang,Harel Levy,6-2 3-6 6-4 6-4,Hard,2000
US Open,R128,Greg Rusedski,Magnus Gustafsson,6-1 6-2 6-4,Hard,2000
US Open,R128,Cedric Pioline,Sargis Sargsian,6-3 6-3 6-1,Hard,2000
US Open,R128,Mark Philippoussis,Albert Portas,6-3 6-2 6-3,Hard,2000
US Open,R128,Jan Michael Gambill,Mardy Fish,5-7 5-7 6-4 6-3 6-2,Hard,2000
US Open,R128,Thomas Johansson,Ivan Ljubicic,7-6(1) 7-6(5) 6-3,Hard,2000
US Open,R128,Galo Blanco,Patrick Rafter,7-6(3) 2-6 6-3 1-6 7-6(5),Hard,2000
US Open,R128,Xavier Malisse,David Prinosil,7-5 6-4 6-4,Hard,2000
US Open,R128,Richard Fromberg,George Bastl,4-6 6-4 6-3 6-2,Hard,2000
US Open,R128,Jason Stoltenberg,Jan Siemerink,6-0 6-4 6-1,Hard,2000
US Open,R128,Wayne Arthurs,Gustavo Kuerten,4-6 6-3 7-6(4) 7-6(1),Hard,2000
US Open,R64,Arnaud Clement,Andre Agassi,6-3 6-2 6-4,Hard,2000
US Open,R64,Hicham Arazi,Wayne Ferreira,6-3 6-3 6-7(5) 6-3,Hard,2000
US Open,R64,Andrei Pavel,Arnaud Di Pasquale,6-7(5) 6-1 6-3 6-4,Hard,2000
US Open,R64,Jerome Golmard,Nicolas Lapentti,7-6(3) 6-0 2-6 4-6 7-6(5),Hard,2000
US Open,R64,Lleyton Hewitt,Julien Boutter,7-6(6) 6-4 6-4,Hard,2000
US Open,R64,Jiri Novak,Byron Black,2-6 6-3 7-5 7-6(4),Hard,2000
US Open,R64,Marcelo Rios,Jens Knippschild,4-6 6-4 6-4 7-5,Hard,2000
US Open,R64,Thomas Enqvist,Chris Woodruff,6-3 6-2 6-2,Hard,2000
US Open,R64,Pete Sampras,Justin Gimelstob,6-3 6-1 6-3,Hard,2000
US Open,R64,Agustin Calleri,Petr Kralert,7-5 6-4 6-3,Hard,2000
US Open,R64,Rainer Schuettler,Tommy Haas,7-6(5) 6-2 6-4,Hard,2000
US Open,R64,Hyung Taik Lee,Franco Squillari,7-6(3) 7-5 6-2,Hard,2000
US Open,R64,Tim Henman,Fernando Gonzalez,6-3 6-4 6-2,Hard,2000
US Open,R64,Richard Krajicek,Andre Sa,6-4 6-4 6-1,Hard,2000
US Open,R64,Dominik Hrbaty,Karim Alami,6-3 6-4 6-3,Hard,2000
US Open,R64,Yevgeny Kafelnikov,Alexander Popp,6-7(3) 6-4 6-4 6-4,Hard,2000
US Open,R64,Marat Safin,Gianluca Pozzi,6-3 3-6 6-3 3-6 6-4,Hard,2000
US Open,R64,Sebastien Grosjean,Stefan Koubek,6-2 6-2 4-6 6-2,Hard,2000
US Open,R64,Roger Federer,Daniel Nestor,6-1 7-6(5) 6-1,Hard,2000
US Open,R64,Juan Carlos Ferrero,Hernan Gumy,1-6 6-3 6-7(4) 6-2 6-3,Hard,2000
US Open,R64,Nicolas Kiefer,Jonas Bjorkman,6-1 6-4 6-3,Hard,2000
US Open,R64,Sjeng Schalken,Adrian Voinea,6-2 6-3 6-1,Hard,2000
US Open,R64,Max Mirnyi,Albert Costa,6-4 6-1 6-4,Hard,2000
US Open,R64,Magnus Norman,Cyril Saulnier,6-3 6-4 6-3,Hard,2000
US Open,R64,Alex Corretja,Marc Rosset,6-3 7-6(4) 6-3,Hard,2000
US Open,R64,Carlos Moya,Slava Dosedel,6-3 4-6 7-5 6-2,Hard,2000
US Open,R64,Todd Martin,Michael Chang,6-4 6-2 6-4,Hard,2000
US Open,R64,Cedric Pioline,Greg Rusedski,6-7(4) 3-6 6-4 7-6(6) 6-3,Hard,2000
US Open,R64,Jan Michael Gambill,Mark Philippoussis,6-4 6-4 6-4,Hard,2000
US Open,R64,Thomas Johansson,Galo Blanco,6-4 7-6(4) 6-2,Hard,2000
US Open,R64,Richard Fromberg,Xavier Malisse,7-6(4) 4-6 6-3 7-6(2),Hard,2000
US Open,R64,Wayne Arthurs,Jason Stoltenberg,2-6 7-6(2) 6-4 6-4,Hard,2000
US Open,R32,Arnaud Clement,Hicham Arazi,4-6 6-2 6-2 4-6 0-1 RET,Hard,2000
US Open,R32,Andrei Pavel,Jerome Golmard,6-2 4-1 RET,Hard,2000
US Open,R32,Lleyton Hewitt,Jiri Novak,6-3 6-3 6-3,Hard,2000
US Open,R32,Thomas Enqvist,Marcelo Rios,7-5 7-5 6-3,Hard,2000
US Open,R32,Pete Sampras,Agustin Calleri,7-6(5) 7-6(3) 6-3,Hard,2000
US Open,R32,Hyung Taik Lee,Rainer Schuettler,6-2 3-6 6-4 6-4,Hard,2000
US Open,R32,Richard Krajicek,Tim Henman,6-4 3-6 4-6 7-5 7-5,Hard,2000
US Open,R32,Dominik Hrbaty,Yevgeny Kafelnikov,6-4 7-6(5) 6-1,Hard,2000
US Open,R32,Marat Safin,Sebastien Grosjean,6-4 7-6(3) 1-6 3-6 7-6(5),Hard,2000
US Open,R32,Juan Carlos Ferrero,Roger Federer,7-5 7-6(6) 1-6 7-6(6),Hard,2000
US Open,R32,Nicolas Kiefer,Sjeng Schalken,7-5 6-3 6-4,Hard,2000
US Open,R32,Magnus Norman,Max Mirnyi,3-6 4-6 7-6(5) 6-4 7-6(9),Hard,2000
US Open,R32,Carlos Moya,Alex Corretja,7-6(4) 6-3 4-6 6-4,Hard,2000
US Open,R32,Todd Martin,Cedric Pioline,7-6(5) 6-3 6-2,Hard,2000
US Open,R32,Thomas Johansson,Jan Michael Gambill,3-6 6-3 7-6(5) 7-6(1),Hard,2000
US Open,R32,Wayne Arthurs,Richard Fromberg,7-6(3) 1-6 6-3 3-6 6-3,Hard,2000
US Open,R16,Arnaud Clement,Andrei Pavel,3-6 6-2 6-1 7-6(5),Hard,2000
US Open,R16,Lleyton Hewitt,Thomas Enqvist,6-3 6-2 6-4,Hard,2000
US Open,R16,Pete Sampras,Hyung Taik Lee,7-6(4) 6-2 6-4,Hard,2000
US Open,R16,Richard Krajicek,Dominik Hrbaty,7-6(11) 6-4 6-1,Hard,2000
US Open,R16,Marat Safin,Juan Carlos Ferrero,6-1 6-2 6-2,Hard,2000
US Open,R16,Nicolas Kiefer,Magnus Norman,6-2 6-7(3) 6-1 6-3,Hard,2000
US Open,R16,Todd Martin,Carlos Moya,6-7(3) 6-7(7) 6-1 7-6(6) 6-2,Hard,2000
US Open,R16,Thomas Johansson,Wayne Arthurs,6-4 6-7(7) 6-3 6-4,Hard,2000
US Open,QF,Lleyton Hewitt,Arnaud Clement,6-2 6-4 6-3,Hard,2000
US Open,QF,Pete Sampras,Richard Krajicek,4-6 7-6(6) 6-4 6-2,Hard,2000
US Open,QF,Marat Safin,Nicolas Kiefer,7-5 4-6 7-6(5) 6-3,Hard,2000
US Open,QF,Todd Martin,Thomas Johansson,6-4 6-4 3-6 7-5,Hard,2000
US Open,SF,Pete Sampras,Lleyton Hewitt,7-6(7) 6-4 7-6(5),Hard,2000
US Open,SF,Marat Safin,Todd Martin,6-3 7-6(4) 7-6(1),Hard,2000
US Open,F,Marat Safin,Pete Sampras,6-4 6-3 6-3,Hard,2000
Australian Open,R128,Andre Agassi,Mariano Puerta,6-2 6-2 6-3,Hard,2000
Australian Open,R128,Sjeng Schalken,Galo Blanco,7-6(8) 6-4 7-6(2),Hard,2000
Australian Open,R128,Mariano Zabaleta,Felix Mantilla,6-1 5-7 6-3 7-6(5),Hard,2000
Australian Open,R128,Todd Woodbridge,Jan Siemerink,6-4 6-1 6-3,Hard,2000
Australian Open,R128,Andrew Ilie,Jeff Tarango,6-3 7-6(4) 4-6 6-3,Hard,2000
Australian Open,R128,Jiri Novak,Markus Hipfl,6-3 4-6 6-3 5-7 6-2,Hard,2000
Australian Open,R128,Raemon Sluiter,Andrea Gaudenzi,3-6 6-1 3-6 6-3 13-11,Hard,2000
Australian Open,R128,Mark Philippoussis,Noam Okun,6-4 6-2 2-6 3-6 6-2,Hard,2000
Australian Open,R128,Richard Krajicek,Fabrice Santoro,6-1 6-2 7-5,Hard,2000
Australian Open,R128,Nicolas Escude,Jim Courier,6-7(4) 6-3 7-5 6-1,Hard,2000
Australian Open,R128,Leander Paes,Dejan Petrovic,6-2 3-6 7-6(5) 6-4,Hard,2000
Australian Open,R128,Andreas Vinciguerra,Hernan Gumy,7-6(2) 6-1 6-1,Hard,2000
Australian Open,R128,Fredrik Jonsson,Jacobo Diaz,4-6 4-6 6-2 7-5 6-3,Hard,2000
Australian Open,R128,Hicham Arazi,Julian Alonso,6-3 7-6(6) 6-2,Hard,2000
Australian Open,R128,Fernando Vicente,Alberto Berasategui,6-0 6-2 6-2,Hard,2000
Australian Open,R128,Todd Martin,Byron Black,5-7 6-7(4) 6-4 6-2 8-6,Hard,2000
Australian Open,R128,Pete Sampras,Wayne Arthurs,6-4 7-5 6-4,Hard,2000
Australian Open,R128,Mikael Tillstrom,Sebastien Lareau,4-6 6-4 6-2 6-1,Hard,2000
Australian Open,R128,Marc Rosset,Jamie Delgado,7-6(0) 6-3 7-6(3),Hard,2000
Australian Open,R128,Wayne Black,Jan Michael Gambill,7-6(3) 6-1 6-4,Hard,2000
Australian Open,R128,Franco Squillari,Joseph Sirianni,6-3 6-2 6-1,Hard,2000
Australian Open,R128,Mark Woodforde,Davide Sanguinetti,6-3 6-4 7-6(4),Hard,2000
Australian Open,R128,Slava Dosedel,Julien Boutter,7-6(4) 5-7 6-3 7-5,Hard,2000
Australian Open,R128,Paradorn Srichaphan,Karol Kucera,6-2 6-4 3-6 6-3,Hard,2000
Australian Open,R128,Tim Henman,Jerome Golmard,6-7(3) 6-3 7-6(4) 7-6(7),Hard,2000
Australian Open,R128,Rainer Schuettler,Juan Antonio Marin,6-3 6-3 6-3,Hard,2000
Australian Open,R128,Michael Hill,Bernd Karbacher,6-4 6-2 6-2,Hard,2000
Australian Open,R128,Sebastien Grosjean,Gouichi Motomura,6-3 6-3 6-2,Hard,2000
Australian Open,R128,James Sekulov,Ivan Ljubicic,7-6(5) 4-6 4-6 7-5 6-0,Hard,2000
Australian Open,R128,Chris Woodruff,Martin Damm Sr,6-3 7-6(3) 6-3,Hard,2000
Australian Open,R128,Axel Pretzsch,Alex Obrien,7-6(1) 6-2 6-1,Hard,2000
Australian Open,R128,Richard Fromberg,Thomas Enqvist,6-4 7-6(4) 4-6 3-6 10-8,Hard,2000
Australian Open,R128,Albert Portas,Gustavo Kuerten,4-6 4-6 6-4 7-6(8) 6-4,Hard,2000
Australian Open,R128,Adrian Voinea,Vincent Spadea,7-6(1) 4-6 4-6 6-3 6-2,Hard,2000
Australian Open,R128,Lleyton Hewitt,Paul Goldstein,6-2 6-7(5) 7-6(5) 6-4,Hard,2000
Australian Open,R128,Alex Corretja,Sargis Sargsian,7-6(5) 6-4 6-4,Hard,2000
Australian Open,R128,Jonas Bjorkman,Jason Stoltenberg,6-7(6) 6-4 6-4 0-6 6-4,Hard,2000
Australian Open,R128,Jiri Vanek,Peter Wessels,6-4 6-3 2-6 7-6(5),Hard,2000
Australian Open,R128,Gianluca Pozzi,Tomas Zib,6-3 7-6(7) 6-7(5) 6-1,Hard,2000
Australian Open,R128,Magnus Norman,Cecil Mamiit,7-5 6-4 3-6 6-3,Hard,2000
Australian Open,R128,Goran Ivanisevic,Cedric Pioline,6-4 2-6 7-5 1-6 9-7,Hard,2000
Australian Open,R128,Francisco Clavet,Dominik Hrbaty,3-6 6-1 6-4 7-6(3),Hard,2000
Australian Open,R128,Wayne Ferreira,George Bastl,6-3 6-3 4-6 7-6(2),Hard,2000
Australian Open,R128,Thomas Johansson,Nicklas Kulti,6-1 6-2 6-4,Hard,2000
Australian Open,R128,Michael Llodra,Gaston Gaudio,6-3 6-3 6-2,Hard,2000
Australian Open,R128,Karim Alami,Lorenzo Manta,6-4 7-6(5) 7-5,Hard,2000
Australian Open,R128,Tomas Behrend,Fernando Meligeni,6-2 4-6 6-7(5) 6-3 6-0,Hard,2000
Australian Open,R128,Nicolas Kiefer,Guillermo Canas,4-6 6-3 6-4 6-4,Hard,2000
Australian Open,R128,Nicolas Lapentti,Andrei Medvedev,6-3 5-7 6-7(2) 6-4 8-6,Hard,2000
Australian Open,R128,Arnaud Clement,John Van Lottum,7-6(2) 6-4 RET,Hard,2000
Australian Open,R128,Jan Kroslak,Alex Lopez Moron,6-1 3-6 6-3 7-5,Hard,2000
Australian Open,R128,Roger Federer,Michael Chang,6-4 6-4 7-6(5),Hard,2000
Australian Open,R128,Juan Carlos Ferrero,Scott Draper,7-6(3) 6-3 7-6(3),Hard,2000
Australian Open,R128,Laurence Tieleman,Alberto Martin,6-2 7-6(3) 6-7(3) 6-3,Hard,2000
Australian Open,R128,Younes El Aynaoui,Arvind Parmar,6-7(8) 7-6(5) 1-6 6-3 6-1,Hard,2000
Australian Open,R128,Tommy Haas,Cyril Saulnier,7-6(2) 6-4 4-6 6-2,Hard,2000
Australian Open,R128,Christophe Rochus,Albert Costa,6-3 6-7(8) 6-4 6-3,Hard,2000
Australian Open,R128,Kevin Ullyett,Michal Tabara,6-1 7-6(6) 4-6 6-1,Hard,2000
Australian Open,R128,Antony Dupuis,Martin Rodriguez,6-4 6-4 7-6(4),Hard,2000
Australian Open,R128,Max Mirnyi,Ronald Agenor,6-7(5) 7-6(5) 6-3 6-3,Hard,2000
Australian Open,R128,Stefan Koubek,Rodolphe Cadart,6-3 5-7 6-2 6-4,Hard,2000
Australian Open,R128,Grant Stafford,Marat Safin,7-6(4) 6-4 6-1,Hard,2000
Australian Open,R128,Daniel Vacek,Orlin Stanoytchev,1-6 7-6(4) 7-6(11) 6-2,Hard,2000
Australian Open,R128,Yevgeny Kafelnikov,Jens Knippschild,6-7(4) 6-4 6-1 6-2,Hard,2000
Australian Open,R64,Andre Agassi,Sjeng Schalken,7-5 6-0 6-3,Hard,2000
Australian Open,R64,Mariano Zabaleta,Todd Woodbridge,7-6(6) 4-6 6-1 6-4,Hard,2000
Australian Open,R64,Andrew Ilie,Jiri Novak,6-3 7-6(5) 6-7(4) 6-4,Hard,2000
Australian Open,R64,Mark Philippoussis,Raemon Sluiter,6-1 2-6 7-6(4) 6-1,Hard,2000
Australian Open,R64,Nicolas Escude,Richard Krajicek,2-6 6-3 6-1 6-3,Hard,2000
Australian Open,R64,Andreas Vinciguerra,Leander Paes,7-6(3) 6-4 6-3,Hard,2000
Australian Open,R64,Hicham Arazi,Fredrik Jonsson,6-3 6-4 6-4,Hard,2000
Australian Open,R64,Fernando Vicente,Todd Martin,6-4 2-6 3-6 6-3 7-5,Hard,2000
Australian Open,R64,Pete Sampras,Mikael Tillstrom,6-3 7-6(6) 6-1,Hard,2000
Australian Open,R64,Wayne Black,Marc Rosset,6-1 2-6 7-6(1) 6-3,Hard,2000
Australian Open,R64,Franco Squillari,Mark Woodforde,6-4 7-6(3) 3-6 6-4,Hard,2000
Australian Open,R64,Slava Dosedel,Paradorn Srichaphan,4-6 6-2 6-4 6-1,Hard,2000
Australian Open,R64,Tim Henman,Rainer Schuettler,6-2 4-1 RET,Hard,2000
Australian Open,R64,Sebastien Grosjean,Michael Hill,4-6 6-1 7-6(3) 6-0,Hard,2000
Australian Open,R64,Chris Woodruff,James Sekulov,6-3 6-2 6-2,Hard,2000
Australian Open,R64,Richard Fromberg,Axel Pretzsch,7-6(6) 7-6(6) 6-4,Hard,2000
Australian Open,R64,Adrian Voinea,Albert Portas,6-2 6-1 6-3,Hard,2000
Australian Open,R64,Lleyton Hewitt,Alex Corretja,6-0 6-0 6-1,Hard,2000
Australian Open,R64,Jonas Bjorkman,Jiri Vanek,6-4 3-6 6-4 7-6(4),Hard,2000
Australian Open,R64,Magnus Norman,Gianluca Pozzi,6-4 6-3 6-4,Hard,2000
Australian Open,R64,Francisco Clavet,Goran Ivanisevic,7-6(5) 6-4 6-2,Hard,2000
Australian Open,R64,Wayne Ferreira,Thomas Johansson,6-3 6-2 6-7(2) 4-6 6-2,Hard,2000
Australian Open,R64,Karim Alami,Michael Llodra,7-6(4) 6-3 6-2,Hard,2000
Australian Open,R64,Nicolas Kiefer,Tomas Behrend,7-6(5) 6-0 6-2,Hard,2000
Australian Open,R64,Arnaud Clement,Nicolas Lapentti,3-6 7-6(3) 6-2 4-1 RET,Hard,2000
Australian Open,R64,Roger Federer,Jan Kroslak,7-6(1) 6-2 6-3,Hard,2000
Australian Open,R64,Juan Carlos Ferrero,Laurence Tieleman,7-6(5) 6-4 5-7 6-7(5) 6-4,Hard,2000
Australian Open,R64,Younes El Aynaoui,Tommy Haas,7-5 6-3 6-3,Hard,2000
Australian Open,R64,Christophe Rochus,Kevin Ullyett,6-4 6-4 6-3,Hard,2000
Australian Open,R64,Max Mirnyi,Antony Dupuis,6-7(3) 7-6(6) 7-6(5) 7-6(5),Hard,2000
Australian Open,R64,Stefan Koubek,Grant Stafford,5-7 7-5 2-6 6-2 6-3,Hard,2000
Australian Open,R64,Yevgeny Kafelnikov,Daniel Vacek,6-3 6-0 6-1,Hard,2000
Australian Open,R32,Andre Agassi,Mariano Zabaleta,6-4 6-4 6-2,Hard,2000
Australian Open,R32,Mark Philippoussis,Andrew Ilie,6-4 7-6(4) 6-1,Hard,2000
Australian Open,R32,Nicolas Escude,Andreas Vinciguerra,6-4 6-4 6-3,Hard,2000
Australian Open,R32,Hicham Arazi,Fernando Vicente,6-3 6-3 6-2,Hard,2000
Australian Open,R32,Pete Sampras,Wayne Black,6-7(9) 3-6 6-3 7-5 6-3,Hard,2000
Australian Open,R32,Slava Dosedel,Franco Squillari,7-5 6-2 6-3,Hard,2000
Australian Open,R32,Tim Henman,Sebastien Grosjean,6-1 6-4 4-6 7-6(6),Hard,2000
Australian Open,R32,Chris Woodruff,Richard Fromberg,6-1 6-4 7-6(6),Hard,2000
Australian Open,R32,Lleyton Hewitt,Adrian Voinea,6-2 7-5 6-3,Hard,2000
Australian Open,R32,Magnus Norman,Jonas Bjorkman,6-4 6-4 7-6(8),Hard,2000
Australian Open,R32,Wayne Ferreira,Francisco Clavet,6-3 6-4 3-6 6-3,Hard,2000
Australian Open,R32,Nicolas Kiefer,Karim Alami,6-3 6-4 6-2,Hard,2000
Australian Open,R32,Arnaud Clement,Roger Federer,6-1 6-4 6-3,Hard,2000
Australian Open,R32,Younes El Aynaoui,Juan Carlos Ferrero,7-6(3) 4-6 4-6 7-6(5) 6-4,Hard,2000
Australian Open,R32,Christophe Rochus,Max Mirnyi,3-6 6-4 6-3 7-6(2),Hard,2000
Australian Open,R32,Yevgeny Kafelnikov,Stefan Koubek,6-3 6-3 6-4,Hard,2000
Australian Open,R16,Andre Agassi,Mark Philippoussis,6-4 7-6(4) 5-7 6-3,Hard,2000
Australian Open,R16,Hicham Arazi,Nicolas Escude,6-4 6-3 7-6(7),Hard,2000
Australian Open,R16,Pete Sampras,Slava Dosedel,6-1 6-2 3-6 6-1,Hard,2000
Australian Open,R16,Chris Woodruff,Tim Henman,7-5 1-6 6-4 3-6 7-5,Hard,2000
Australian Open,R16,Magnus Norman,Lleyton Hewitt,6-3 6-1 7-6(6),Hard,2000
Australian Open,R16,Nicolas Kiefer,Wayne Ferreira,6-3 6-4 6-2,Hard,2000
Australian Open,R16,Younes El Aynaoui,Arnaud Clement,3-6 6-3 6-4 3-6 10-8,Hard,2000
Australian Open,R16,Yevgeny Kafelnikov,Christophe Rochus,6-1 6-3 7-5,Hard,2000
Australian Open,QF,Andre Agassi,Hicham Arazi,6-4 6-4 6-2,Hard,2000
Australian Open,QF,Pete Sampras,Chris Woodruff,7-5 6-3 6-3,Hard,2000
Australian Open,QF,Magnus Norman,Nicolas Kiefer,3-6 6-3 6-1 7-6(4),Hard,2000
Australian Open,QF,Yevgeny Kafelnikov,Younes El Aynaoui,6-0 6-3 7-6(4),Hard,2000
Australian Open,SF,Andre Agassi,Pete Sampras,6-4 3-6 6-7(0) 7-6(5) 6-1,Hard,2000
Australian Open,SF,Yevgeny Kafelnikov,Magnus Norman,6-1 6-2 6-4,Hard,2000
Australian Open,F,Andre Agassi,Yevgeny Kafelnikov,3-6 6-3 6-2 6-4,Hard,2000
Sydney Olympics,R64,Fabrice Santoro,Marat Safin,1-6 6-1 6-4,Hard,2000
Sydney Olympics,R64,Fernando Vicente,Andrew Ilie,6-3 6-3,Hard,2000
Sydney Olympics,R64,Gianluca Pozzi,Jiri Novak,6-1 6-2,Hard,2000
Sydney Olympics,R64,Karim Alami,Franco Squillari,6-4 7-6(5),Hard,2000
Sydney Olympics,R64,Sebastien Lareau,Michael Chang,7-6(6) 6-3,Hard,2000
Sydney Olympics,R64,Mikael Tillstrom,Leander Paes,6-2 6-4,Hard,2000
Sydney Olympics,R64,Roger Federer,David Prinosil,6-2 6-2,Hard,2000
Sydney Olympics,R64,Karol Kucera,Tim Henman,6-3 6-2,Hard,2000
Sydney Olympics,R64,Max Mirnyi,Lleyton Hewitt,6-3 6-3,Hard,2000
Sydney Olympics,R64,Jiri Vanek,Wayne Black,5-7 6-1 6-1,Hard,2000
Sydney Olympics,R64,Jeff Tarango,Diego Camacho,6-0 6-1,Hard,2000
Sydney Olympics,R64,Mariano Zabaleta,Marcelo Rios,6-7(8) 6-4 7-5,Hard,2000
Sydney Olympics,R64,Tommy Haas,Wayne Ferreira,7-5 6-2,Hard,2000
Sydney Olympics,R64,Andreas Vinciguerra,Christian Ruud,6-2 6-4,Hard,2000
Sydney Olympics,R64,Arnaud Clement,Greg Rusedski,6-2 6-3,Hard,2000
Sydney Olympics,R64,Alex Corretja,Goran Ivanisevic,7-6(3) 7-6(2),Hard,2000
Sydney Olympics,R64,Juan Carlos Ferrero,Hyung Taik Lee,6-7(5) 7-6(6) 7-5,Hard,2000
Sydney Olympics,R64,Nicolas Massu,Slava Dosedel,6-2 7-6(5),Hard,2000
Sydney Olympics,R64,Daniel Nestor,Barry Cowan,5-7 6-1 6-4,Hard,2000
Sydney Olympics,R64,Patrick Rafter,Vincent Spadea,6-4 6-3,Hard,2000
Sydney Olympics,R64,Arnaud Di Pasquale,Nicolas Kiefer,6-4 6-3,Hard,2000
Sydney Olympics,R64,Vladimir Voltchkov,Gaston Gaudio,7-6(4) 4-6 6-1,Hard,2000
Sydney Olympics,R64,Paradorn Srichaphan,Attila Savolt,6-2 4-6 7-5,Hard,2000
Sydney Olympics,R64,Magnus Norman,Andrei Pavel,6-7 6-3 10-8,Hard,2000
Sydney Olympics,R64,Yevgeny Kafelnikov,Juan Antonio Marin,6-0 6-1,Hard,2000
Sydney Olympics,R64,Juan Ignacio Chela,Nicolas Escude,6-7(1) 7-5 6-1,Hard,2000
Sydney Olympics,R64,Kristian Pless,Sargis Sargsian,6-3 6-4,Hard,2000
Sydney Olympics,R64,Mark Philippoussis,Thomas Johansson,7-6(6) 6-4,Hard,2000
Sydney Olympics,R64,Kevin Ullyett,Albert Costa,6-3 3-6 11-9,Hard,2000
Sydney Olympics,R64,Ivan Ljubicic,Dominik Hrbaty,6-1 1-6 6-3,Hard,2000
Sydney Olympics,R64,Rainer Schuettler,Todd Martin,6-2 6-0,Hard,2000
Sydney Olympics,R64,Gustavo Kuerten,Christophe Pognon,6-1 6-1,Hard,2000
Sydney Olympics,R32,Fabrice Santoro,Fernando Vicente,6-1 6-7(2) 7-5,Hard,2000
Sydney Olympics,R32,Karim Alami,Gianluca Pozzi,6-2 4-6 8-6,Hard,2000
Sydney Olympics,R32,Mikael Tillstrom,Sebastien Lareau,6-1 3-6 6-3,Hard,2000
Sydney Olympics,R32,Roger Federer,Karol Kucera,6-4 7-6(5),Hard,2000
Sydney Olympics,R32,Max Mirnyi,Jiri Vanek,6-7(4) 6-4 11-9,Hard,2000
Sydney Olympics,R32,Mariano Zabaleta,Jeff Tarango,6-2 6-3,Hard,2000
Sydney Olympics,R32,Tommy Haas,Andreas Vinciguerra,4-6 6-4 6-2,Hard,2000
Sydney Olympics,R32,Alex Corretja,Arnaud Clement,6-7(5) 6-4 6-4,Hard,2000
